StartTime	EndTime	Value
3965300	3966278	medium shot
3966278	3968673	medium shot
3968673	3970260	medium closeup
3970260	3971420	closeup
3971420	3972860	closeup
3972860	3973980	extreme closeup
3973980	3974960	shoulder closeup
3974960	3977300	medium closeup,[TO],medium shot
3977300	3979100	shoulder closeup
3979100	3980460	medium closeup
3980460	3982380	shoulder closeup
3982380	3983260	medium long shot
3983260	3987260	shoulder closeup
3987260	3995540	shoulder closeup
3995540	3997300	extreme closeup
3997300	4004980	neither
4004980	4008820	shoulder closeup
4008820	4013780	shoulder closeup
4013780	4018660	long shot
4018660	4023300	long shot
4023300	4027380	shoulder closeup
4027380	4030820	medium shot
4030820	4034740	medium long shot,[TO],medium shot
4034740	4037660	medium shot,[TO],medium closeup
4037660	4043060	medium closeup
4043060	4051380	medium closeup
4051380	4054579	medium closeup
4054579	4063540	medium closeup
4063540	4065419	shoulder closeup
4065419	4067260	shoulder closeup
4067260	4068539	shoulder closeup
4068539	4077223	shoulder closeup
4077223	4095600	shoulder closeup
4095600	4099680	neither
4099680	4105220	long shot
4105220	4110139	long shot
4110139	4115579	medium closeup
4115579	4119480	shoulder closeup
4119480	4124460	medium closeup
4124460	4130740	medium closeup
4130740	4138460	shoulder closeup
4138460	4153420	shoulder closeup
4153420	4160700	shoulder closeup
4160700	4163979	medium closeup
4163979	4166900	medium long shot,[TO],long shot
4166900	4169460	neither
4169460	4172940	medium long shot
4172940	4174780	long shot
4174780	4177060	closeup
4177060	4179579	medium long shot
4179579	4182100	long shot
4182100	4185460	long shot
4185460	4188940	long shot
4188940	4197740	shoulder closeup
4197740	4203700	long shot
4203700	4207340	long shot
4207340	4210420	medium long shot
4210420	4217140	long shot
4217140	4220340	medium closeup
4220340	4224300	medium shot
4224300	4228660	shoulder closeup
4228660	4233420	shoulder closeup
4233420	4239220	medium shot
4239220	4243300	medium long shot
4243300	4246300	closeup
4246300	4249220	medium shot
4249220	4252940	shoulder closeup
4252940	4255740	medium long shot
4255740	4260140	long shot
4260140	4261420	medium closeup
4261420	4264740	medium closeup
