StartTime	EndTime	Value
3628520	3631340	medium closeup,[TO],closeup
3631340	3636040	medium long shot
3636040	3638580	medium closeup,[TO],medium shot
3638580	3640780	medium long shot
3640780	3642800	medium closeup
3642800	3644400	closeup
3644400	3655700	shoulder closeup
3655700	3658040	medium shot
3658040	3660640	closeup,[TO],medium shot
3660640	3660960	medium closeup
3660960	3661320	medium closeup
3661320	3661720	medium shot
3661720	3662160	closeup
3662160	3662600	shoulder closeup
3662600	3664920	medium closeup
3664920	3668680	medium closeup
3668680	3675949	medium closeup
3675949	3681720	medium closeup,[TO],shoulder closeup
3681720	3686840	medium closeup
3686840	3689680	medium closeup
3689680	3696160	medium closeup
3696160	3698120	medium closeup
3698120	3699560	medium closeup
3699560	3708280	medium long shot
3708280	3716520	medium long shot
3716520	3724520	medium closeup,[TO],shoulder closeup
3724520	3727720	shoulder closeup
3727720	3733080	shoulder closeup
3733080	3734160	medium long shot
3734160	3737560	shoulder closeup
3737560	3742120	shoulder closeup
3742120	3743680	shoulder closeup
3743680	3744840	shoulder closeup
3744840	3751080	shoulder closeup
3751080	3753680	medium long shot
3753680	3773763	medium closeup
3773763	3776680	medium closeup
3776680	3791280	neither
3791280	3796800	medium long shot
3796800	3801520	shoulder closeup
3801520	3805000	long shot
3805000	3807900	medium long shot
3807900	3811507	long shot
3811507	3815460	long shot
3815460	3817892	medium closeup
3817892	3819435	closeup
3819435	3821660	medium long shot
3821660	3833120	medium closeup,[TO],closeup
3833120	3834920	medium closeup
3834920	3835840	medium closeup
3835840	3836660	medium closeup
3836660	3838760	medium shot
3838760	3841000	medium shot
3841000	3845320	medium closeup
3845320	3849200	medium closeup
3849200	3854860	medium closeup
3854860	3856160	medium shot
3856160	3860960	medium closeup
3860960	3871000	medium closeup
3871000	3877766	medium long shot
3877766	3884056	medium shot
3884056	3889781	medium closeup,[TO],closeup
3889781	3891120	medium closeup
3891120	3893040	medium closeup
3893040	3894480	medium shot
3894480	3896040	closeup
3896040	3897200	medium shot
3897200	3898320	closeup
3898320	3899680	medium closeup
3899680	3901140	medium closeup
3901140	3903400	medium long shot
3903400	3906680	medium closeup
3906680	3908901	neither
3908901	3909800	medium closeup
3909800	3913840	neither
3913840	3917360	medium closeup
3917360	3918320	neither
3918320	3918800	neither
3918800	3919940	medium shot
3919940	3920520	shoulder closeup,[TO],closeup
3920520	3921380	medium shot
3921380	3924320	medium shot
3924320	3925334	neither
3925334	3931360	long shot
3931360	3934120	medium shot
3934120	3936680	neither
3936680	3942560	shoulder closeup
3942560	3946440	shoulder closeup
3946440	3955320	medium closeup
3955320	3963880	medium shot
3963880	3972480	shoulder closeup
3972480	3993520	shoulder closeup,closeup
3993520	4009150	shoulder closeup,closeup
4009150	4013639	shoulder closeup,closeup
4013639	4018880	shoulder closeup,closeup
4018880	4019999	shoulder closeup
4019999	4020959	shoulder closeup
4020959	4022000	shoulder closeup
