"mediauri","title"
"http://ada.cinepoetics.org/resource/media/2a6913575e24b5e581e6fd8a659bee57abc19789349c36c4cc62b21a84bb131e","Tagesschau 2009-06-29"
"http://ada.cinepoetics.org/resource/media/6843fbf077bd989d2242b7cae343014a07b8d6505b7dbdb2f65ec63c4c0a6840","Tagesschau 2009-06-30"
"http://ada.cinepoetics.org/resource/media/d765ec568f3848e4aab7b329660fdd08a73bed7ee277a588969b5e84fbc2c8d5","Tagesschau 2009-07-01"
"http://ada.cinepoetics.org/resource/media/2000d6791c539e1e44c9c625cd34c549f043c1cdc2cc9cd28dc10897ef935a38","Tagesschau 2009-07-02"
"http://ada.cinepoetics.org/resource/media/4b0dbd5f016d366f6e429cb53b1830d30b1408644eda3e080d50455a2b260bdd","Tagesschau 2009-07-03"
"http://ada.cinepoetics.org/resource/media/7a7b0c6abd8f2ffb9ad50bbb019ed8b02fa7bc104db297fd26f7bff92f87f401","Tagesschau 2009-07-04"
"http://ada.cinepoetics.org/resource/media/0bfe040f039dec50050fa1760fc61be7866557737d077512aaca379ff6c6a5d0","Tagesschau 2009-07-07"
"http://ada.cinepoetics.org/resource/media/d944a8a6359adff9c6ccb103f007629ddb3543feab4dd8f7d3a559833f552f12","Tagesschau 2009-07-08"
"http://ada.cinepoetics.org/resource/media/293a59fdb7e8c947c8f46e34a87aa2934a9c5ae5826039e2ffadaa54ab285a13","Tagesschau 2009-07-10"
"http://ada.cinepoetics.org/resource/media/86097be8162da32ff2dce217118006119ec4bc0675611722dff18e39cb644494","Tagesschau 2009-07-11"
"http://ada.cinepoetics.org/resource/media/907e60f21747484cb25d63bd7069d91bda72a4a982239523c8469f388a97cb81","Tagesschau 2009-07-12"
"http://ada.cinepoetics.org/resource/media/aa1ab93f822884bde713b26d8ccbbd1b316dc6e7c3ae3bf6b43780df1013bd12","Tagesschau 2009-07-14"
"http://ada.cinepoetics.org/resource/media/98be1450badac57fabf90771bb6ccb4a3b027751749e270508984f57aa370738","Tagesschau 2009-07-15"
"http://ada.cinepoetics.org/resource/media/2cf7336823e0efdb1a2dd29d3c87f37942542f11680d5bb21031e9472c438cf9","Tagesschau 2009-07-16"
"http://ada.cinepoetics.org/resource/media/f1cb4206e984907e4d8a6fb1c0a5209892d95209e4500662cee0f85324c32079","Tagesschau 2009-07-17"
"http://ada.cinepoetics.org/resource/media/48ff9db1155246deb8fb8b0b4f2a2c9cc02797b3521a3a2866d77be545cc8a8e","Tagesschau 2009-07-18"
"http://ada.cinepoetics.org/resource/media/a94e08c3f2f12da8bc7629907f8aa1a0c46be46a123d6e641969ecef8939fc59","Tagesschau 2009-07-19"
"http://ada.cinepoetics.org/resource/media/fcf4440a22b624a0e5640307d006fd6283d2cbb61169142281466d92386d75cc","Tagesschau 2009-07-20"
"http://ada.cinepoetics.org/resource/media/ba4b2392d7b31de4c0fb378f4f6080208dbbb0e771b4a85f6b3eece037683360","Tagesschau 2009-07-21"
"http://ada.cinepoetics.org/resource/media/2c8b9326847a8c6cfd48244407bc3fcd0253dbd64166dc247485c429a2edd5e0","Tagesschau 2009-07-22"
"http://ada.cinepoetics.org/resource/media/0ba823635a859c82133ac90dde9c8d5d975d57ce73d882ab292dc496313d47b0","Tagesschau 2009-07-23"
"http://ada.cinepoetics.org/resource/media/9a6103d2e3718203697b48221584e63bd9c2868e593d45d302d93f08f3c828ad","Tagesschau 2009-07-24"
"http://ada.cinepoetics.org/resource/media/40436b24804e1f023ffad756716e0374befb1bf164c4349dd3a5c2544b474335","Tagesschau 2009-07-27"
"http://ada.cinepoetics.org/resource/media/62d0843ee366619aaa16e67e5a0271c407923088d2c39a0146626c9202f7c2fd","Tagesschau 2009-07-28"
"http://ada.cinepoetics.org/resource/media/3aea1efc88d99ac8cf76a938c0439e12e99cb1b26c83cb4526a4e00dbe1e7ae9","Tagesschau 2009-07-29"
"http://ada.cinepoetics.org/resource/media/5b66a59234321ef76ec1b880806fe7886b12a5de2e193548bef57c37bf66b20c","Tagesschau 2009-07-30"
"http://ada.cinepoetics.org/resource/media/45b7c7f3182fcab0d4cfad4c580e0e697539e5c8547e77ad6a495fbc2f3c062c","Tagesschau 2009-07-31"
"http://ada.cinepoetics.org/resource/media/88b1365d955b80d2d9045d534b9ce12c2b20ef30884c56d760090425149d28a3","The Party's Over: How the West Went Bust (Episode 1)"
"http://ada.cinepoetics.org/resource/media/b2ba985c5b8b57bc8a09d961056dbe5152575ec07e5b9d8e4c529dd91dc6afdf","The Forecaster"
"http://ada.cinepoetics.org/resource/media/0de4ffe8f8c9f9615f3d0921990af79080bf254ea17eef294582086bd0c0b40f","Let's Make Money"
"http://ada.cinepoetics.org/resource/media/6a27cc29a882cc7316d91b3916540d9f3ffd82cd5300ff7b83662635feb96bd8","We got fucked"
"http://ada.cinepoetics.org/resource/media/294704ee3bd55a6888235ae7721120c29522eddd3cc273cc8365fa0eef2ac56d","The Company Men"
"http://ada.cinepoetics.org/resource/media/78c8ee6f4c72e2415939bc251d18ce9f501e721d44d7dcc801b8bfe7e838d791","Casas Para Todos"
"http://ada.cinepoetics.org/resource/media/16dece48d02b7e081656e91732b65c516f051fd699c3e1fd3a9e0fc1c8a64067","The Shock Doctrine"
"http://ada.cinepoetics.org/resource/media/d80c2312523f89acc17468f589510a2d4125168f2856e8ee13a8d86807e95188","Der Fall - Wie die UBS in den Strudel der Finanzkrise geriet"
